word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
que,145,12,1.256e-05,1.11e-06,11.339559
någonting,1219,102,0.00010558,9.41e-06,11.215353
besvären,226,19,1.958e-05,1.75e-06,11.162571
släkten,176,15,1.524e-05,1.38e-06,11.011103
hemsida,1541,134,0.00013347,1.237e-05,10.792132
kompis,504,44,4.365e-05,4.06e-06,10.749475
vanligen,377,33,3.265e-05,3.05e-06,10.721037
innanför,182,16,1.576e-05,1.48e-06,10.674826
vårat,124,11,1.074e-05,1.02e-06,10.578849
using,179,16,1.55e-05,1.48e-06,10.498867
redskap,212,19,1.836e-05,1.75e-06,10.471084
jaha,144,13,1.247e-05,1.2e-06,10.395097
ev,254,23,2.2e-05,2.12e-06,10.363711
användande,110,10,9.53e-06,9.2e-07,10.322909
tipsar,152,14,1.317e-05,1.29e-06,10.188845
jun,129,12,1.117e-05,1.11e-06,10.088297
click,150,14,1.299e-05,1.29e-06,10.054781
nja,106,10,9.18e-06,9.2e-07,9.94753
photos,105,10,9.09e-06,9.2e-07,9.853686
details,103,10,8.92e-06,9.2e-07,9.665996
enjoy,133,13,1.152e-05,1.2e-06,9.601027
likväl,183,18,1.585e-05,1.66e-06,9.54087
dimensionering,252,25,2.183e-05,2.31e-06,9.459538
minutes,110,11,9.53e-06,1.02e-06,9.384462
tänkas,168,17,1.455e-05,1.57e-06,9.274057
sån,538,55,4.66e-05,5.08e-06,9.17971
mera,1232,126,0.00010671,1.163e-05,9.175919
some,549,57,4.755e-05,5.26e-06,9.038719
any,354,37,3.066e-05,3.41e-06,8.978648
satsningar,229,24,1.984e-05,2.22e-06,8.954341
til,219,23,1.897e-05,2.12e-06,8.93564
aningen,133,14,1.152e-05,1.29e-06,8.915239
found,199,21,1.724e-05,1.94e-06,8.892895
website,159,17,1.377e-05,1.57e-06,8.777232
exempelvis,2027,219,0.00017557,2.021e-05,8.685984
utlopp,129,14,1.117e-05,1.29e-06,8.647112
used,221,24,1.914e-05,2.22e-06,8.641526
located,92,10,7.97e-06,9.2e-07,8.633705
allihop,101,11,8.75e-06,1.02e-06,8.616643
mail,760,83,6.583e-05,7.66e-06,8.593002
kika,311,34,2.694e-05,3.14e-06,8.584023
lovely,146,16,1.265e-05,1.48e-06,8.563322
done,107,12,9.27e-06,1.11e-06,8.367812
orten,89,10,7.71e-06,9.2e-07,8.352172
fortare,159,18,1.377e-05,1.66e-06,8.289608
jämt,167,19,1.446e-05,1.75e-06,8.248449
tycke,114,13,9.87e-06,1.2e-06,8.229452
beskedet,184,21,1.594e-05,1.94e-06,8.222577
very,601,69,5.206e-05,6.37e-06,8.174003
did,155,18,1.343e-05,1.66e-06,8.081065
might,86,10,7.45e-06,9.2e-07,8.070638
målsättning,146,17,1.265e-05,1.57e-06,8.059597
kalas,137,16,1.187e-05,1.48e-06,8.035446
häftigt,154,18,1.334e-05,1.66e-06,8.028929
upplagd,102,12,8.83e-06,1.11e-06,7.976793
die,450,53,3.898e-05,4.89e-06,7.96794
begav,127,15,1.1e-05,1.38e-06,7.945511
väntas,236,28,2.044e-05,2.58e-06,7.909761
our,739,88,6.401e-05,8.12e-06,7.880816
kuk,133,16,1.152e-05,1.48e-06,7.800834
its,339,41,2.936e-05,3.78e-06,7.759348
got,222,27,1.923e-05,2.49e-06,7.716114
ej,1340,163,0.00011607,1.504e-05,7.714834
est,115,14,9.96e-06,1.29e-06,7.708666
really,383,47,3.317e-05,4.34e-06,7.647339
yesterday,89,11,7.71e-06,1.02e-06,7.592883
were,477,59,4.132e-05,5.45e-06,7.587099
stället,1713,212,0.00014837,1.957e-05,7.582823
this,1817,225,0.00015738,2.077e-05,7.578475
check,323,40,2.798e-05,3.69e-06,7.577953
comment,161,20,1.395e-05,1.85e-06,7.554492
though,88,11,7.62e-06,1.02e-06,7.50757
available,151,19,1.308e-05,1.75e-06,7.458178
skänker,119,15,1.031e-05,1.38e-06,7.445007
lätthet,206,26,1.784e-05,2.4e-06,7.435382
suveräna,87,11,7.54e-06,1.02e-06,7.422257
