word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
enough,40,473,4.08e-06,5.482e-05,0.074489
seen,27,319,2.76e-06,3.697e-05,0.074554
popular,27,318,2.76e-06,3.686e-05,0.074788
movement,14,164,1.43e-06,1.901e-05,0.075194
mr,246,2879,2.511e-05,0.00033368,0.075264
thing,87,1018,8.88e-06,0.00011799,0.075278
trip,32,374,3.27e-06,4.335e-05,0.075366
saturday,27,315,2.76e-06,3.651e-05,0.0755
get,238,2770,2.43e-05,0.00032104,0.075682
each,66,768,6.74e-06,8.901e-05,0.075697
laid,10,116,1.02e-06,1.344e-05,0.075934
equipped,10,116,1.02e-06,1.344e-05,0.075934
claims,10,116,1.02e-06,1.344e-05,0.075934
temperature,12,139,1.23e-06,1.611e-05,0.076044
answer,21,243,2.14e-06,2.816e-05,0.076122
playing,14,162,1.43e-06,1.878e-05,0.076122
beginning,14,162,1.43e-06,1.878e-05,0.076122
municipalities,14,162,1.43e-06,1.878e-05,0.076122
into,146,1680,1.491e-05,0.00019471,0.076549
payment,12,138,1.23e-06,1.599e-05,0.076595
difficult,30,345,3.06e-06,3.999e-05,0.076595
since,67,770,6.84e-06,8.924e-05,0.076644
things,83,952,8.47e-06,0.00011034,0.076796
practical,13,149,1.33e-06,1.727e-05,0.076852
standing,11,126,1.12e-06,1.46e-05,0.076899
everyday,16,182,1.63e-06,2.109e-05,0.077436
representanten,27,307,2.76e-06,3.558e-05,0.077468
used,107,1216,1.092e-05,0.00014094,0.077508
want,130,1474,1.327e-05,0.00017084,0.077686
housing,15,170,1.53e-06,1.97e-05,0.077721
year,223,2525,2.277e-05,0.00029265,0.077793
majority,13,147,1.33e-06,1.704e-05,0.077897
contains,13,147,1.33e-06,1.704e-05,0.077897
institutions,10,113,1.02e-06,1.31e-05,0.07795
companies,34,383,3.47e-06,4.439e-05,0.078195
relationship,19,214,1.94e-06,2.48e-05,0.078205
individual,20,225,2.04e-06,2.608e-05,0.078297
right,119,1337,1.215e-05,0.00015496,0.078399
plans,13,146,1.33e-06,1.692e-05,0.078431
decision,22,247,2.25e-06,2.863e-05,0.078455
position,25,280,2.55e-06,3.245e-05,0.078646
sami,11,123,1.12e-06,1.426e-05,0.078774
everything,51,569,5.21e-06,6.595e-05,0.07895
older,13,145,1.33e-06,1.681e-05,0.078972
patient,13,145,1.33e-06,1.681e-05,0.078972
children,100,1115,1.021e-05,0.00012923,0.078999
organisation,20,223,2.04e-06,2.585e-05,0.078999
areas,42,468,4.29e-06,5.424e-05,0.07905
with,1184,13184,0.00012087,0.00152803,0.079104
themselves,33,367,3.37e-06,4.254e-05,0.079203
halo,17,189,1.74e-06,2.191e-05,0.079229
together,57,633,5.82e-06,7.337e-05,0.079317
tuesday,21,233,2.14e-06,2.7e-05,0.079389
getting,21,233,2.14e-06,2.7e-05,0.079389
actually,26,288,2.65e-06,3.338e-05,0.07952
