word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
nødt,971,3398,9.866e-05,0.00038045,0.259332
tidende,155,540,1.575e-05,6.046e-05,0.260495
agreement,21,73,2.13e-06,8.17e-06,0.26107
håb,330,1147,3.353e-05,0.00012842,0.261103
anklaget,66,229,6.71e-06,2.564e-05,0.261559
offentliggjort,362,1256,3.678e-05,0.00014062,0.261565
overfyldte,13,45,1.32e-06,5.04e-06,0.262175
dictionary,11,38,1.12e-06,4.25e-06,0.262706
experiences,11,38,1.12e-06,4.25e-06,0.262706
dødbringende,18,62,1.83e-06,6.94e-06,0.263476
pills,34,117,3.45e-06,1.31e-05,0.263727
hobby,91,312,9.25e-06,3.493e-05,0.264696
poler,14,48,1.42e-06,5.37e-06,0.264696
scratch,12,41,1.22e-06,4.59e-06,0.265618
nukleare,12,41,1.22e-06,4.59e-06,0.265618
opdele,29,99,2.95e-06,1.108e-05,0.265842
stolede,17,58,1.73e-06,6.49e-06,0.266
mislykkes,27,92,2.74e-06,1.03e-05,0.26634
kones,32,109,3.25e-06,1.22e-05,0.266431
imperium,55,187,5.59e-06,2.094e-05,0.266921
arganolie,10,34,1.02e-06,3.81e-06,0.266921
introduction,16,54,1.63e-06,6.05e-06,0.268898
cells,11,37,1.12e-06,4.14e-06,0.269806
exciting,11,37,1.12e-06,4.14e-06,0.269806
grundskole,11,37,1.12e-06,4.14e-06,0.269806
therefore,39,131,3.96e-06,1.467e-05,0.270181
bedrift,45,151,4.57e-06,1.691e-05,0.270456
prokaryoter,17,57,1.73e-06,6.38e-06,0.270667
sagsøgte,57,191,5.79e-06,2.138e-05,0.270834
addition,23,77,2.34e-06,8.62e-06,0.27108
kollapsede,15,50,1.52e-06,5.6e-06,0.272259
forvaltes,12,40,1.22e-06,4.48e-06,0.272259
kongerige,73,243,7.42e-06,2.721e-05,0.272632
singleplayer,25,83,2.54e-06,9.29e-06,0.273352
derhjemme,179,593,1.819e-05,6.639e-05,0.273942
påfyldning,16,53,1.63e-06,5.93e-06,0.273971
fremefter,13,43,1.32e-06,4.81e-06,0.274369
penny,10,33,1.02e-06,3.69e-06,0.275009
sjusket,10,33,1.02e-06,3.69e-06,0.275009
gås,20,66,2.03e-06,7.39e-06,0.275009
undslipper,10,33,1.02e-06,3.69e-06,0.275009
forudsiger,21,69,2.13e-06,7.73e-06,0.276205
kommandør,14,46,1.42e-06,5.15e-06,0.276205
voldeligt,18,59,1.83e-06,6.61e-06,0.276874
associations,15,49,1.52e-06,5.49e-06,0.277815
vidneudsagn,15,49,1.52e-06,5.49e-06,0.277815
gastronomi,53,173,5.39e-06,1.937e-05,0.278029
boksen,111,362,1.128e-05,4.053e-05,0.278276
inspektør,12,39,1.22e-06,4.37e-06,0.27924
everyday,12,39,1.22e-06,4.37e-06,0.27924
vifte,225,728,2.286e-05,8.151e-05,0.280487
federation,30,97,3.05e-06,1.086e-05,0.280679
mislykkedes,30,97,3.05e-06,1.086e-05,0.280679
udskrivning,66,213,6.71e-06,2.385e-05,0.281206
lokalitet,22,71,2.24e-06,7.95e-06,0.281206
fastgjort,37,119,3.76e-06,1.332e-05,0.282173
regelmæssige,57,183,5.79e-06,2.049e-05,0.282673
nervesystemet,19,61,1.93e-06,6.83e-06,0.282673
afbildet,15,48,1.52e-06,5.37e-06,0.283603
piste,10,32,1.02e-06,3.58e-06,0.283603
pensionatet,10,32,1.02e-06,3.58e-06,0.283603
picking,10,32,1.02e-06,3.58e-06,0.283603
lotteri,15,48,1.52e-06,5.37e-06,0.283603
hengivenhed,40,128,4.06e-06,1.433e-05,0.283603
parish,10,32,1.02e-06,3.58e-06,0.283603
movistar,10,32,1.02e-06,3.58e-06,0.283603
bemærkninger,224,715,2.276e-05,8.005e-05,0.284317
bosættelser,12,38,1.22e-06,4.25e-06,0.286588
føl,172,543,1.748e-05,6.08e-05,0.287468
foregiver,13,41,1.32e-06,4.59e-06,0.287753
havne,95,299,9.65e-06,3.348e-05,0.288346
sprut,14,44,1.42e-06,4.93e-06,0.28876
stock,51,160,5.18e-06,1.791e-05,0.289275
metabolisme,15,47,1.52e-06,5.26e-06,0.289637
consultant,15,47,1.52e-06,5.26e-06,0.289637
anslået,47,147,4.78e-06,1.646e-05,0.290163
udnævnelsen,16,50,1.63e-06,5.6e-06,0.29041
hovedtelefoner,50,156,5.08e-06,1.747e-05,0.290875
entusiastisk,17,53,1.73e-06,5.93e-06,0.291094
hills,34,106,3.45e-06,1.187e-05,0.291094
lang,2656,8277,0.00026987,0.00092671,0.291217
forårsagede,36,112,3.66e-06,1.254e-05,0.291706
football,37,115,3.76e-06,1.288e-05,0.291988
parlamentsvalg,10,31,1.02e-06,3.47e-06,0.292752
ulækkert,10,31,1.02e-06,3.47e-06,0.292752
bøsse,10,31,1.02e-06,3.47e-06,0.292752
enkleste,10,31,1.02e-06,3.47e-06,0.292752
revolt,10,31,1.02e-06,3.47e-06,0.292752
kager,133,412,1.351e-05,4.613e-05,0.292965
salgsfremmende,11,34,1.12e-06,3.81e-06,0.293613
forskningscenter,33,102,3.35e-06,1.142e-05,0.293613
gården,136,419,1.382e-05,4.691e-05,0.294568
parters,13,40,1.32e-06,4.48e-06,0.294947
voldelige,65,200,6.6e-06,2.239e-05,0.294947
tilbedelse,14,43,1.42e-06,4.81e-06,0.295475
tågen,30,92,3.05e-06,1.03e-05,0.295934
prints,15,46,1.52e-06,5.15e-06,0.295934
sommerfugl,16,49,1.63e-06,5.49e-06,0.296336
orbiter,16,49,1.63e-06,5.49e-06,0.296336
emissionerne,17,52,1.73e-06,5.82e-06,0.296692
florida,122,373,1.24e-05,4.176e-05,0.296833
