word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
skötsel,70,17,6.06e-06,1.54e-06,3.941179
åk,107,26,9.27e-06,2.35e-06,3.939014
tillsätta,78,19,6.76e-06,1.72e-06,3.929326
likadant,197,48,1.706e-05,4.34e-06,3.928277
människornas,41,10,3.55e-06,9e-07,3.924289
angivet,41,10,3.55e-06,9e-07,3.924289
kännetecken,82,20,7.1e-06,1.81e-06,3.924289
omtalade,82,20,7.1e-06,1.81e-06,3.924289
noveller,45,11,3.9e-06,1e-06,3.915587
sedvanliga,45,11,3.9e-06,1e-06,3.915587
samtala,45,11,3.9e-06,1e-06,3.915587
gårdagen,94,23,8.14e-06,2.08e-06,3.911804
ezetimibe,49,12,4.24e-06,1.09e-06,3.908336
anfallet,49,12,4.24e-06,1.09e-06,3.908336
skall,5618,1378,0.00048661,0.0001247,3.902201
handlingarna,53,13,4.59e-06,1.18e-06,3.902201
