word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
million,19,126,1.93e-06,1.635e-05,0.117838
stađnum,10,66,1.01e-06,8.56e-06,0.118402
ia,12,79,1.22e-06,1.025e-05,0.118702
allowed,14,92,1.42e-06,1.194e-05,0.118917
able,38,249,3.85e-06,3.231e-05,0.119258
komiđ,50,327,5.07e-06,4.243e-05,0.119488
thing,25,163,2.53e-06,2.115e-05,0.119855
however,52,339,5.27e-06,4.399e-05,0.119869
gríman,10,65,1.01e-06,8.43e-06,0.120224
veriđ,306,1985,3.103e-05,0.00025756,0.120466
davids,13,84,1.32e-06,1.09e-05,0.120939
national,223,1437,2.261e-05,0.00018646,0.121269
lagalegum,22,141,2.23e-06,1.83e-05,0.121929
pay,37,237,3.75e-06,3.075e-05,0.121999
victory,10,64,1.01e-06,8.3e-06,0.122102
sven,11,70,1.12e-06,9.08e-06,0.1228
damage,11,70,1.12e-06,9.08e-06,0.1228
sold,12,76,1.22e-06,9.86e-06,0.123387
útnefna,12,76,1.22e-06,9.86e-06,0.123387
earth,69,437,7e-06,5.67e-05,0.123387
charge,16,101,1.62e-06,1.311e-05,0.123795
received,32,201,3.24e-06,2.608e-05,0.124411
meat,11,69,1.12e-06,8.95e-06,0.12458
money,37,232,3.75e-06,3.01e-05,0.124628
omar,19,119,1.93e-06,1.544e-05,0.12477
same,72,450,7.3e-06,5.839e-05,0.125033
yfirvaldi,12,75,1.22e-06,9.73e-06,0.125033
sigursson,17,106,1.72e-06,1.375e-05,0.125327
least,23,143,2.33e-06,1.855e-05,0.125688
verkamönnum,10,62,1.01e-06,8.04e-06,0.126041
said,46,285,4.66e-06,3.698e-05,0.126129
they,305,1889,3.093e-05,0.0002451,0.126174
law,64,396,6.49e-06,5.138e-05,0.126296
his,166,1024,1.683e-05,0.00013287,0.126681
minister,19,117,1.93e-06,1.518e-05,0.126903
kremi,16,98,1.62e-06,1.272e-05,0.127584
article,41,251,4.16e-06,3.257e-05,0.127648
previous,12,73,1.22e-06,9.47e-06,0.128458
sumariđ,12,73,1.22e-06,9.47e-06,0.128458
five,39,237,3.95e-06,3.075e-05,0.128594
bear,13,79,1.32e-06,1.025e-05,0.128594
course,54,327,5.48e-06,4.243e-05,0.129047
themselves,20,121,2.03e-06,1.57e-05,0.129166
stjórnarinnar,67,405,6.79e-06,5.255e-05,0.129278
year,170,1026,1.724e-05,0.00013313,0.129481
verđa,114,688,1.156e-05,8.927e-05,0.129485
farmers,13,78,1.32e-06,1.012e-05,0.130242
songs,17,102,1.72e-06,1.323e-05,0.130242
ágústínus,13,78,1.32e-06,1.012e-05,0.130242
ensure,11,66,1.12e-06,8.56e-06,0.130242
earl,11,66,1.12e-06,8.56e-06,0.130242
dutch,15,90,1.52e-06,1.168e-05,0.130242
smákökur,40,240,4.06e-06,3.114e-05,0.130242
british,42,250,4.26e-06,3.244e-05,0.131284
framkvæmdastjórar,13,77,1.32e-06,9.99e-06,0.131934
mit,37,219,3.75e-06,2.842e-05,0.132026
result,23,136,2.33e-06,1.765e-05,0.132158
cars,11,65,1.12e-06,8.43e-06,0.132246
union,58,340,5.88e-06,4.412e-05,0.133307
which,228,1333,2.312e-05,0.00017296,0.133662
carried,13,76,1.32e-06,9.86e-06,0.13367
been,249,1452,2.525e-05,0.0001884,0.13401
bank,80,466,8.11e-06,6.047e-05,0.134155
aðalfundurinn,16,93,1.62e-06,1.207e-05,0.134444
ancient,19,110,1.93e-06,1.427e-05,0.134978
looks,14,81,1.42e-06,1.051e-05,0.135066
older,22,127,2.23e-06,1.648e-05,0.13537
bird,13,75,1.32e-06,9.73e-06,0.135452
verkamenn,35,201,3.55e-06,2.608e-05,0.136074
wife,23,132,2.33e-06,1.713e-05,0.136162
couple,19,109,1.93e-06,1.414e-05,0.136217
síđustu,70,401,7.1e-06,5.203e-05,0.136413
often,43,246,4.36e-06,3.192e-05,0.136596
svalt,21,120,2.13e-06,1.557e-05,0.136754
follows,10,57,1.01e-06,7.4e-06,0.137097
alþjóðaheilbrigðismálastofnuninni,10,57,1.01e-06,7.4e-06,0.137097
him,54,305,5.48e-06,3.957e-05,0.138356
lagiđ,14,79,1.42e-06,1.025e-05,0.138485
increasing,14,79,1.42e-06,1.025e-05,0.138485
offered,14,79,1.42e-06,1.025e-05,0.138485
report,44,248,4.46e-06,3.218e-05,0.138645
animals,11,62,1.12e-06,8.04e-06,0.138645
meðlimum,44,248,4.46e-06,3.218e-05,0.138645
doesn,16,90,1.62e-06,1.168e-05,0.138925
including,37,208,3.75e-06,2.699e-05,0.139009
situation,18,101,1.83e-06,1.311e-05,0.139269
umræðunum,15,84,1.52e-06,1.09e-05,0.139545
calendar,10,56,1.01e-06,7.27e-06,0.139545
many,106,593,1.075e-05,7.694e-05,0.139687
cost,22,123,2.23e-06,1.596e-05,0.139772
hell,22,123,2.23e-06,1.596e-05,0.139772
took,29,162,2.94e-06,2.102e-05,0.13989
especially,24,134,2.43e-06,1.739e-05,0.139962
aukningin,21,117,2.13e-06,1.518e-05,0.140261
that,1093,6088,0.00011083,0.00078994,0.140297
cape,16,89,1.62e-06,1.155e-05,0.140486
then,102,567,1.034e-05,7.357e-05,0.140579
ads,18,100,1.83e-06,1.298e-05,0.140662
heard,11,61,1.12e-06,7.91e-06,0.140918
neđan,11,61,1.12e-06,7.91e-06,0.140918
verđur,346,1915,3.508e-05,0.00024848,0.141192
mund,49,271,4.97e-06,3.516e-05,0.141296
rules,19,105,1.93e-06,1.362e-05,0.141406
bottom,28,154,2.84e-06,1.998e-05,0.142083
þriðjudegi,20,110,2.03e-06,1.427e-05,0.142083
told,14,77,1.42e-06,9.99e-06,0.142083
aðalstöðvar,10,55,1.01e-06,7.14e-06,0.142083
síđan,95,521,9.63e-06,6.76e-05,0.142492
chinese,21,115,2.13e-06,1.492e-05,0.1427
dómstóllinn,32,175,3.24e-06,2.271e-05,0.142894
síđunni,15,82,1.52e-06,1.064e-05,0.142949
ro,15,82,1.52e-06,1.064e-05,0.142949
seen,30,164,3.04e-06,2.128e-05,0.142949
berar,13,71,1.32e-06,9.21e-06,0.143083
change,70,382,7.1e-06,4.957e-05,0.143198
dollarar,11,60,1.12e-06,7.79e-06,0.143267
receive,20,109,2.03e-06,1.414e-05,0.143386
kaupandinn,20,109,2.03e-06,1.414e-05,0.143386
pair,23,125,2.33e-06,1.622e-05,0.143787
búiđ,28,152,2.84e-06,1.972e-05,0.143952
without,83,450,8.42e-06,5.839e-05,0.144135
owner,12,65,1.22e-06,8.43e-06,0.144268
ákveđiđ,24,130,2.43e-06,1.687e-05,0.144268
kostnaðinum,22,119,2.23e-06,1.544e-05,0.14447
rights,75,405,7.6e-06,5.255e-05,0.144714
registered,13,70,1.32e-06,9.08e-06,0.145127
lítiđ,24,129,2.43e-06,1.674e-05,0.145387
netiđ,11,59,1.12e-06,7.66e-06,0.145695
siðleysi,11,59,1.12e-06,7.66e-06,0.145695
lack,11,59,1.12e-06,7.66e-06,0.145695
discussion,15,80,1.52e-06,1.038e-05,0.146523
stock,12,64,1.22e-06,8.3e-06,0.146523
suitable,12,64,1.22e-06,8.3e-06,0.146523
period,28,149,2.84e-06,1.933e-05,0.14685
röđ,25,133,2.53e-06,1.726e-05,0.14689
wilderness,13,69,1.32e-06,8.95e-06,0.14723
seek,13,69,1.32e-06,8.95e-06,0.14723
stađiđ,13,69,1.32e-06,8.95e-06,0.14723
gleđi,10,53,1.01e-06,6.88e-06,0.147444
title,10,53,1.01e-06,6.88e-06,0.147444
stage,10,53,1.01e-06,6.88e-06,0.147444
þéttni,14,74,1.42e-06,9.6e-06,0.147843
fishing,25,132,2.53e-06,1.713e-05,0.148003
jona,11,58,1.12e-06,7.53e-06,0.148207
had,160,843,1.622e-05,0.00010938,0.148319
be,836,4390,8.477e-05,0.00056962,0.148814
having,40,210,4.06e-06,2.725e-05,0.148848
seems,21,110,2.13e-06,1.427e-05,0.149187
tölvupóstinum,17,89,1.72e-06,1.155e-05,0.149266
tiltækar,30,157,3.04e-06,2.037e-05,0.149322
