word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
report,101,22,1.031e-05,2.59e-06,3.981672
felter,55,12,5.61e-06,1.41e-06,3.975102
dvs,590,129,6.023e-05,1.518e-05,3.966698
level,73,16,7.45e-06,1.88e-06,3.957033
innslag,223,49,2.277e-05,5.77e-06,3.947077
innvilget,141,31,1.439e-05,3.65e-06,3.944793
visne,68,15,6.94e-06,1.77e-06,3.931737
pene,104,23,1.062e-05,2.71e-06,3.921681
pleier,298,66,3.042e-05,7.77e-06,3.915968
people,325,72,3.318e-05,8.48e-06,3.914873
reservasjon,203,45,2.072e-05,5.3e-06,3.912464
vernet,63,14,6.43e-06,1.65e-06,3.902827
inventar,63,14,6.43e-06,1.65e-06,3.902827
flater,108,24,1.103e-05,2.83e-06,3.902827
pk,54,12,5.51e-06,1.41e-06,3.902827
said,54,12,5.51e-06,1.41e-06,3.902827
ulikt,157,35,1.603e-05,4.12e-06,3.890437
eks,1609,359,0.00016426,4.226e-05,3.887124
samhandling,161,36,1.644e-05,4.24e-06,3.878736
juledag,58,13,5.92e-06,1.53e-06,3.86947
kildehenvisninger,116,26,1.184e-05,3.06e-06,3.86947
therapy,49,11,5e-06,1.29e-06,3.863405
reglementet,49,11,5e-06,1.29e-06,3.863405
xie,120,27,1.225e-05,3.18e-06,3.854644
vell,120,27,1.225e-05,3.18e-06,3.854644
