word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
certifikat,61,147,6.2e-06,1.763e-05,0.351577
himlens,22,53,2.24e-06,6.36e-06,0.351686
ankommer,174,419,1.768e-05,5.025e-05,0.351838
vid,117,281,1.189e-05,3.37e-05,0.352767
ansete,20,48,2.03e-06,5.76e-06,0.353018
forladte,25,60,2.54e-06,7.2e-06,0.353018
vrøvl,40,96,4.06e-06,1.151e-05,0.353018
overvægtig,10,24,1.02e-06,2.88e-06,0.353018
konkluderet,15,36,1.52e-06,4.32e-06,0.353018
hydrogen,15,36,1.52e-06,4.32e-06,0.353018
ankomster,10,24,1.02e-06,2.88e-06,0.353018
afklare,35,84,3.56e-06,1.007e-05,0.353018
gebyret,20,48,2.03e-06,5.76e-06,0.353018
